make,model,x_resolution,y_resolution,resolution_unit,software,datetime,_exif_ifd_pointer,compression,jpeg_interchange_format,jpeg_interchange_format_length,exposure_time,f_number,exposure_program,photographic_sensitivity,exif_version,datetime_original,datetime_digitized,shutter_speed_value,aperture_value,exposure_bias_value,subject_distance,metering_mode,focal_length,pixel_x_dimension,pixel_y_dimension,focal_plane_resolution_unit,exposure_mode,white_balance,spikelets_num,name
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:24:34,196,6,912,2042,0.008,9.0,1,100,0220,2018:04:19 10:24:34,2018:04:19 10:24:34,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,22,IMG_0349
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:48:55,196,6,912,2050,0.00625,13.0,1,200,0220,2017:10:09 14:48:55,2017:10:09 14:48:55,7.375,7.375,0.0,0.0,5,70.0,5184,3456,2,1,0,11,7260
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:43:57,196,6,912,2124,0.00625,14.0,1,100,0220,2019:01:22 10:43:57,2019:01:22 10:43:57,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_9816
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:42:29,196,6,912,1705,0.008,9.0,1,100,0220,2018:04:23 09:42:29,2018:04:23 09:42:29,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,17,IMG_0885
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:26:50,196,6,912,1969,0.008,9.0,1,100,0220,2018:04:19 12:26:50,2018:04:19 12:26:50,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,11,IMG_0574
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:51:21,196,6,912,2292,0.00625,9.0,1,100,0220,2019:02:01 14:51:21,2019:02:01 14:51:21,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,11,6833_2_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:35:08,196,6,912,2114,0.00625,14.0,1,100,0220,2019:01:22 10:35:08,2019:01:22 10:35:08,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,25,IMG_9774
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:27:54,224,6,940,2010,0.00625,11.0,1,100,0220,2017:06:19 05:27:54,2017:06:19 05:27:54,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,9,8762_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:23:39,196,6,912,2201,0.00625,14.0,1,100,0220,2019:01:23 09:23:39,2019:01:23 09:23:39,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_0159
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:12:31,196,6,912,1694,0.008,9.0,1,100,0220,2018:04:20 10:12:31,2018:04:20 10:12:31,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_0725
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:43:09,196,6,912,2062,0.008,9.0,1,100,0220,2018:04:19 10:43:09,2018:04:19 10:43:09,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,18,IMG_0397
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:27:26,196,6,912,1875,0.008,9.0,1,100,0220,2018:04:19 12:27:26,2018:04:19 12:27:26,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,21,IMG_0576
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:43:25,224,6,940,1857,0.00625,11.0,1,100,0220,2017:06:19 04:43:25,2017:06:19 04:43:25,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,21,8732_2
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:11:01,196,6,912,2221,0.00625,9.0,1,100,0220,2019:02:01 15:11:01,2019:02:01 15:11:01,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,12,6677_1_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:36:09,196,6,912,2037,0.00625,13.0,1,200,0220,2017:10:09 14:36:09,2017:10:09 14:36:09,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,25,6444
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:55:07,196,6,912,1797,0.008,9.0,1,100,0220,2018:04:23 09:55:07,2018:04:23 09:55:07,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,21,IMG_0936
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:07:14,196,6,912,1940,0.008,9.0,1,100,0220,2018:04:19 10:07:14,2018:04:19 10:07:14,7.0,6.375,0.0,0.0,5,100.0,5184,3456,2,1,0,20,IMG_0301
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:55:07,196,6,912,1885,0.00625,13.0,1,200,0220,2017:10:10 09:55:07,2017:10:10 09:55:07,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,11,7253_2
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:36:29,196,6,912,2158,0.00625,14.0,1,100,0220,2019:02:01 14:36:29,2019:02:01 14:36:29,7.375,7.625,0.0,0.0,5,63.0,3456,5184,2,1,1,21,6419_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:19:35,196,6,912,2016,0.008,9.0,1,100,0220,2018:04:19 10:19:35,2018:04:19 10:19:35,7.0,6.375,0.0,0.0,5,100.0,5184,3456,2,1,0,10,IMG_0333
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:37:58,196,6,912,1975,0.00625,13.0,1,200,0220,2017:10:10 09:37:58,2017:10:10 09:37:58,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,22,6441_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:46:13,196,6,912,1717,0.008,9.0,1,100,0220,2018:04:20 10:46:13,2018:04:20 10:46:13,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,29,IMG_0775
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:39:53,196,6,912,1802,0.008,9.0,1,100,0220,2018:04:20 09:39:53,2018:04:20 09:39:53,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_0640
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:07:17,196,6,912,2361,0.00625,9.0,1,100,0220,2019:02:01 15:07:17,2019:02:01 15:07:17,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,18,6673_4_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:45:20,196,6,912,1961,0.008,9.0,1,100,0220,2018:04:19 10:45:20,2018:04:19 10:45:20,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,22,IMG_0404
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:44:58,196,6,912,1993,0.00625,13.0,1,200,0220,2017:10:10 09:44:58,2017:10:10 09:44:58,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,13,6446_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:59:01,196,6,912,1996,0.00625,10.0,1,100,0220,2017:06:21 09:59:01,2017:06:21 09:59:01,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,10,8818
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:16:33,196,6,912,2228,0.00625,14.0,1,100,0220,2019:01:22 10:16:33,2019:01:22 10:16:33,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9693
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:59:26,196,6,912,2162,0.00625,14.0,1,100,0220,2019:01:22 10:59:26,2019:01:22 10:59:26,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_9871
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 09:47:48,196,6,912,2124,0.00625,14.0,1,100,0220,2019:01:22 09:47:48,2019:01:22 09:47:48,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_9574
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:50:17,196,6,912,1742,0.008,9.0,1,100,0220,2018:04:20 10:50:17,2018:04:20 10:50:17,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_0781
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:26:13,196,6,912,2295,0.00625,14.0,1,100,0220,2019:01:22 11:26:13,2019:01:22 11:26:13,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,22,IMG_9986
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:21:45,196,6,912,2301,0.00625,14.0,1,100,0220,2019:01:22 10:21:45,2019:01:22 10:21:45,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9715
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:28:54,224,6,940,1916,0.00625,11.0,1,100,0220,2017:06:19 05:28:54,2017:06:19 05:28:54,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,18,8762_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:10:50,196,6,912,2011,0.00625,10.0,1,200,0220,2017:06:20 10:10:50,2017:06:20 10:10:50,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,19,8780
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:52:38,196,6,912,2109,0.00625,9.0,1,100,0220,2019:02:01 14:52:38,2019:02:01 14:52:38,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,21,6834_2_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:38:31,196,6,912,2262,0.00625,14.0,1,100,0220,2019:01:22 10:38:31,2019:01:22 10:38:31,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_9790
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:31:48,196,6,912,2328,0.00625,14.0,1,100,0220,2019:01:23 09:31:48,2019:01:23 09:31:48,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,25,IMG_0203
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:46:18,196,6,912,2124,0.00625,13.0,1,200,0220,2017:10:09 14:46:18,2017:10:09 14:46:18,7.375,7.375,0.0,0.0,5,85.0,5184,3456,2,1,0,7,7256
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:13:13,196,6,912,2280,0.00625,9.0,1,100,0220,2019:02:01 15:13:13,2019:02:01 15:13:13,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,12,6680_3_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 11:00:59,196,6,912,1660,0.008,9.0,1,100,0220,2018:04:20 11:00:59,2018:04:20 11:00:59,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_0813
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:23:35,196,6,912,1914,0.008,9.0,1,100,0220,2018:04:19 10:23:35,2018:04:19 10:23:35,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,21,IMG_0346
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:05:37,196,6,912,2053,0.00625,14.0,1,100,0220,2019:01:22 10:05:37,2019:01:22 10:05:37,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_9639
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:48:03,196,6,912,1783,0.008,9.0,1,100,0220,2018:04:23 09:48:03,2018:04:23 09:48:03,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,22,IMG_0907
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:36:00,196,6,912,1901,0.008,9.0,1,100,0220,2018:04:19 10:36:00,2018:04:19 10:36:00,7.0,6.375,0.0,0.0,5,85.0,5184,3456,2,1,0,19,IMG_0376
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:40:40,196,6,912,2244,0.00625,14.0,1,100,0220,2019:01:22 10:40:40,2019:01:22 10:40:40,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_9800
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:36:22,196,6,912,1833,0.008,9.0,1,100,0220,2018:04:20 09:36:22,2018:04:20 09:36:22,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,24,IMG_0631
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:18:38,196,6,912,1752,0.008,9.0,1,100,0220,2018:04:20 10:18:38,2018:04:20 10:18:38,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_0741
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:05:48,196,6,912,2063,0.00625,14.0,1,100,0220,2019:01:22 10:05:48,2019:01:22 10:05:48,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_9640
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:24:58,224,6,940,1992,0.00625,11.0,1,100,0220,2017:06:19 05:24:58,2017:06:19 05:24:58,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,14,8760_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:09:37,196,6,912,2299,0.00625,9.0,1,100,0220,2019:02:01 15:09:37,2019:02:01 15:09:37,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,13,6675_3_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:00:09,196,6,912,2378,0.00625,9.0,1,100,0220,2019:02:01 15:00:09,2019:02:01 15:00:09,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,21,6840_4_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:13:21,196,6,912,1948,0.00625,14.0,1,100,0220,2019:01:23 09:13:21,2019:01:23 09:13:21,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_0103
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:49:20,196,6,912,2461,0.00625,9.0,1,100,0220,2019:02:01 14:49:20,2019:02:01 14:49:20,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,7,6831_3_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:18:23,196,6,912,1697,0.008,9.0,1,100,0220,2018:04:20 10:18:23,2018:04:20 10:18:23,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_0740
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:22:50,196,6,912,1779,0.008,9.0,1,100,0220,2018:04:23 10:22:50,2018:04:23 10:22:50,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,23,IMG_1040
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:23:54,196,6,912,1723,0.008,9.0,1,100,0220,2018:04:23 10:23:54,2018:04:23 10:23:54,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_1045
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:04:22,196,6,912,1658,0.008,9.0,1,100,0220,2018:04:20 10:04:22,2018:04:20 10:04:22,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_0701
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:38:05,196,6,912,1966,0.00625,13.0,1,200,0220,2017:10:10 09:38:05,2017:10:10 09:38:05,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,12,6441_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:34:35,196,6,912,1904,0.008,9.0,1,100,0220,2018:04:19 12:34:35,2018:04:19 12:34:35,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,21,IMG_0599
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:33:04,196,6,912,2100,0.00625,10.0,1,100,0220,2017:06:21 09:33:04,2017:06:21 09:33:04,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,11,8740
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:10:10,196,6,912,1908,0.008,9.0,1,100,0220,2018:04:19 12:10:10,2018:04:19 12:10:10,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,19,IMG_0564
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:32:22,224,6,940,1935,0.00625,11.0,1,100,0220,2017:06:19 05:32:22,2017:06:19 05:32:22,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,17,8765_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:49:52,196,6,912,2166,0.00625,9.0,1,100,0220,2019:02:01 14:49:52,2019:02:01 14:49:52,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,16,6832_1_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:54:54,196,6,912,1898,0.00625,13.0,1,200,0220,2017:10:10 09:54:54,2017:10:10 09:54:54,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,11,7253_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:52:23,196,6,912,1753,0.008,9.0,1,100,0220,2018:04:23 09:52:23,2018:04:23 09:52:23,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_0926
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:49:04,196,6,912,1790,0.008,9.0,1,100,0220,2018:04:23 10:49:04,2018:04:23 10:49:04,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,24,IMG_1144
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:54:44,196,6,912,1900,0.008,9.0,1,100,0220,2018:04:23 10:54:44,2018:04:23 10:54:44,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,21,IMG_1168
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:06:55,196,6,912,1783,0.008,9.0,1,100,0220,2018:04:20 10:06:55,2018:04:20 10:06:55,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_0709
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:25:43,196,6,912,1697,0.008,9.0,1,100,0220,2018:04:23 10:25:43,2018:04:23 10:25:43,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,14,IMG_1053
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:56:02,196,6,912,2191,0.00625,14.0,1,100,0220,2019:01:22 10:56:02,2019:01:22 10:56:02,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,31,IMG_9854
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:29:16,196,6,912,1771,0.008,9.0,1,100,0220,2018:04:23 10:29:16,2018:04:23 10:29:16,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_1067
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:40:33,196,6,912,1751,0.008,9.0,1,100,0220,2018:04:20 10:40:33,2018:04:20 10:40:33,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_0764
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:59:54,196,6,912,2037,0.00625,14.0,1,100,0220,2019:01:22 10:59:54,2019:01:22 10:59:54,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,31,IMG_9873
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 09:46:24,196,6,912,2174,0.00625,14.0,1,100,0220,2019:01:22 09:46:24,2019:01:22 09:46:24,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9569
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:04:17,224,6,940,1975,0.00625,11.0,1,100,0220,2017:06:19 05:04:17,2017:06:19 05:04:17,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,19,8743_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:51:06,196,6,912,1888,0.008,9.0,1,100,0220,2018:04:23 10:51:06,2018:04:23 10:51:06,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_1153
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:50:03,196,6,912,1888,0.00625,13.0,1,200,0220,2017:10:10 09:50:03,2017:10:10 09:50:03,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,21,6450_2
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:59:10,196,6,912,1768,0.008,9.0,1,100,0220,2018:04:20 09:59:10,2018:04:20 09:59:10,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,23,IMG_0688
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:56:47,224,6,940,1907,0.00625,11.0,1,100,0220,2017:06:19 04:56:47,2017:06:19 04:56:47,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,11,8740_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:50:10,196,6,912,1829,0.008,9.0,1,100,0220,2018:04:23 09:50:10,2018:04:23 09:50:10,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,22,IMG_0915
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:22:09,196,6,912,1795,0.008,9.0,1,100,0220,2018:04:23 10:22:09,2018:04:23 10:22:09,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,26,IMG_1037
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:33:16,196,6,912,2044,0.00625,14.0,1,100,0220,2019:01:22 10:33:16,2019:01:22 10:33:16,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_9766
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:36:59,196,6,912,2209,0.00625,14.0,1,100,0220,2019:02:01 14:36:59,2019:02:01 14:36:59,7.375,7.625,0.0,0.0,5,63.0,3456,5184,2,1,1,17,6420_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 11:00:39,196,6,912,1721,0.008,9.0,1,100,0220,2018:04:20 11:00:39,2018:04:20 11:00:39,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,17,IMG_0811
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:08:05,196,6,912,2213,0.00625,9.0,1,100,0220,2019:02:01 15:08:05,2019:02:01 15:08:05,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,27,6674_1_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:36:37,196,6,912,1913,0.008,9.0,1,100,0220,2018:04:20 09:36:37,2018:04:20 09:36:37,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,22,IMG_0632
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:06:43,224,6,940,2001,0.00625,11.0,1,100,0220,2017:06:19 05:06:43,2017:06:19 05:06:43,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,20,8744_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:16:55,196,6,912,2025,0.00625,14.0,1,100,0220,2019:01:23 09:16:55,2019:01:23 09:16:55,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,32,IMG_0123
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:15:26,196,6,912,2365,0.00625,14.0,1,100,0220,2019:01:22 10:15:26,2019:01:22 10:15:26,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,31,IMG_9688
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 10:01:45,196,6,912,1963,0.00625,10.0,1,100,0220,2017:06:21 10:01:45,2017:06:21 10:01:45,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,8,8823
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:01:24,224,6,940,1819,0.00625,11.0,1,100,0220,2017:06:19 05:01:24,2017:06:19 05:01:24,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,9,8742_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:50:56,196,6,912,1838,0.008,9.0,1,100,0220,2018:04:23 10:50:56,2018:04:23 10:50:56,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,10,IMG_1152
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:16:44,196,6,912,1770,0.008,9.0,1,100,0220,2018:04:20 10:16:44,2018:04:20 10:16:44,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_0735
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:46:14,196,6,912,1926,0.008,9.0,1,100,0220,2018:04:19 11:46:14,2018:04:19 11:46:14,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,19,IMG_0492
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:39:38,224,6,940,1821,0.00625,11.0,1,100,0220,2017:06:19 04:39:38,2017:06:19 04:39:38,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,9,8730_3
